0.000000 2.000000 0.000000 0.000000 2.000000 -2.000000 2.000000 0.000000 3.000000 0.500000 3.500000
0.006283 2.012566 -0.006264 0.006283 1.999961 -2.000000 2.012527 -0.012606 2.993697 0.506303 3.500000
0.012566 2.025132 -0.012488 0.012566 1.999844 -2.000000 2.024974 -0.025290 2.987355 0.512645 3.500000
0.018850 2.037697 -0.018675 0.018850 1.999651 -2.000000 2.037342 -0.038052 2.980974 0.519026 3.500000
0.025133 2.050260 -0.024825 0.025133 1.999384 -2.000000 2.049629 -0.050892 2.974554 0.525446 3.500000
0.031416 2.062822 -0.030938 0.031416 1.999043 -2.000000 2.061835 -0.063808 2.968096 0.531904 3.500000
0.037699 2.075381 -0.037014 0.037699 1.998630 -2.000000 2.073959 -0.076801 2.961599 0.538401 3.500000
0.043982 2.087937 -0.043056 0.043982 1.998146 -2.000000 2.086002 -0.089870 2.955065 0.544935 3.500000
0.050265 2.100490 -0.049063 0.050265 1.997593 -2.000000 2.097963 -0.103015 2.948493 0.551507 3.500000
0.056549 2.113039 -0.055036 0.056549 1.996972 -2.000000 2.109840 -0.116234 2.941883 0.558117 3.500000
0.062832 2.125585 -0.060975 0.062832 1.996283 -2.000000 2.121634 -0.129528 2.935236 0.564764 3.500000
0.069115 2.138125 -0.066882 0.069115 1.995528 -2.000000 2.133345 -0.142895 2.928552 0.571448 3.500000
0.075398 2.150661 -0.072756 0.075398 1.994709 -2.000000 2.144971 -0.156336 2.921832 0.578168 3.500000
0.081681 2.163192 -0.078599 0.081681 1.993825 -2.000000 2.156513 -0.169849 2.915075 0.584925 3.500000
0.087965 2.175716 -0.084410 0.087965 1.992879 -2.000000 2.167970 -0.183435 2.908282 0.591718 3.500000
0.094248 2.188235 -0.090191 0.094248 1.991871 -2.000000 2.179341 -0.197093 2.901454 0.598546 3.500000
0.100531 2.200747 -0.095943 0.100531 1.990802 -2.000000 2.190625 -0.210821 2.894589 0.605411 3.500000
0.106814 2.213252 -0.101664 0.106814 1.989673 -2.000000 2.201824 -0.224621 2.887690 0.612310 3.500000
0.113097 2.225749 -0.107357 0.113097 1.988486 -2.000000 2.212935 -0.238490 2.880755 0.619245 3.500000
0.119381 2.238240 -0.113021 0.119381 1.987240 -2.000000 2.223960 -0.252429 2.873785 0.626215 3.500000
0.125664 2.250722 -0.118657 0.125664 1.985937 -2.000000 2.234896 -0.266437 2.866781 0.633219 3.500000
0.131947 2.263195 -0.124265 0.131947 1.984578 -2.000000 2.245744 -0.280513 2.859743 0.640257 3.500000
0.138230 2.275661 -0.129847 0.138230 1.983163 -2.000000 2.256503 -0.294658 2.852671 0.647329 3.500000
